320
160
160
0 0 0 10 0 0 20 17 9 0 7 9 0 0 0 0 18 17 11 8 7 -1 17 3 1 14 -1 0 4 0 0 12 16 0 3 0 5 0 0 5 0 18 4 12 0 0 7 19 0 18 4 17 18 5 20 16 15 12 6 0 0 18 11 0 0 12 4 0 18 0 0 17 0 20 0 20 0 0 11 8 13 0 0 11 0 19 10 17 0 0 12 14 -1 0 4 0 0 13 2 0 2 10 2 0 0 0 0 7 18 0 2 0 20 13 0 0 0 20 0 2 18 0 0 19 0 0 14 0 8 15 18 0 0 0 17 0 1 6 0 0 7 8 0 16 0 -1 0 0 14 7 17 0 0 0 17 12 0 0 3 11 
17 4 0 13 0 0 0 13 12 0 0 11 4 19 0 16 0 0 0 0 0 13 14 4 0 0 12 0 11 0 13 0 0 18 0 0 4 0 2 0 13 0 6 0 0 11 0 1 -1 12 0 0 7 12 17 19 4 0 0 18 0 0 0 5 0 0 3 0 6 7 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17 7 19 7 0 3 0 2 0 12 7 8 0 11 0 11 7 0 0 19 0 0 12 0 17 8 0 4 0 0 18 0 8 0 6 0 0 2 4 7 0 -1 11 10 0 0 4 0 4 -1 17 11 0 5 0 0 8 0 18 0 1 0 0 0 8 0 0 0 10 0 13 0 0 0 
7 -1 0 0 0 0 0 12 0 0 0 0 0 18 2 0 0 0 18 0 0 0 2 3 11 0 14 0 0 1 13 0 0 16 0 18 13 13 10 15 0 19 0 3 19 6 0 0 18 0 14 8 12 5 0 0 8 1 0 0 1 0 17 16 5 16 17 4 15 0 0 0 0 0 0 -1 0 0 0 14 7 0 0 0 0 0 0 0 5 0 0 0 0 0 5 16 0 1 15 0 6 10 0 20 0 1 3 20 3 9 0 20 0 0 10 0 0 5 0 0 0 10 1 0 0 0 18 7 0 1 0 0 0 0 0 13 16 6 0 18 0 0 0 0 17 12 2 -1 0 0 0 0 4 0 3 0 14 0 0 10 
0 0 18 0 0 0 9 0 0 0 0 0 13 0 1 10 0 14 1 -1 0 0 18 0 0 0 16 20 0 -1 0 11 0 0 20 16 0 0 -1 0 2 0 0 0 0 11 0 0 5 0 8 15 11 0 10 0 0 5 4 16 18 0 2 3 15 0 17 19 5 4 0 0 6 0 0 15 19 8 -1 0 8 0 10 0 0 10 0 8 10 0 20 0 7 0 0 0 4 15 8 0 16 -1 0 12 11 0 18 0 0 0 0 0 0 0 0 4 0 6 -1 0 0 0 0 19 1 11 9 19 11 1 18 0 18 0 7 0 17 0 14 0 0 0 0 -1 10 2 16 10 0 18 17 0 0 0 5 0 13 0 0 0 
9 8 2 0 0 0 0 18 0 0 11 0 0 -1 18 0 16 0 0 0 0 0 0 3 1 7 0 1 11 0 0 5 17 0 3 0 0 0 16 11 0 10 0 20 12 0 0 17 11 18 16 0 16 10 0 14 3 -1 5 0 6 0 0 1 0 0 17 4 3 0 -1 -1 10 0 0 19 13 -1 0 14 0 20 0 0 0 0 0 0 0 0 0 0 0 20 0 0 0 -1 0 0 17 4 0 19 0 0 4 14 0 0 8 0 4 1 0 0 0 0 17 0 0 0 19 9 19 4 0 0 0 0 8 0 7 1 0 15 0 9 0 0 18 0 1 0 0 0 5 0 0 5 14 11 20 0 0 0 19 19 0 20 
13 0 0 0 0 0 0 0 0 0 15 -1 0 0 5 0 17 13 0 0 15 0 7 0 0 0 0 4 0 11 15 0 9 13 0 0 0 0 0 0 0 0 0 8 4 0 1 0 2 19 6 0 0 4 0 0 0 9 15 0 0 0 0 5 5 3 11 4 0 0 0 11 9 2 4 0 0 0 0 0 11 0 0 0 3 3 2 9 0 8 -1 0 14 0 0 0 14 8 11 0 16 0 5 0 20 0 0 1 0 0 0 11 11 4 19 0 16 0 0 0 0 0 16 -1 0 0 8 2 20 19 17 0 0 0 18 7 0 10 7 0 0 0 0 11 0 13 5 10 1 3 18 -1 0 12 0 0 0 0 0 0 
2 0 0 19 19 0 8 17 0 0 0 10 0 0 19 0 0 0 0 9 0 0 0 10 13 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 6 0 5 14 16 0 5 0 13 9 14 -1 0 0 0 0 0 0 0 2 0 0 0 17 4 0 0 0 0 0 0 10 0 3 0 0 6 0 0 0 0 0 14 0 0 7 5 14 14 0 0 6 0 18 18 0 13 0 -1 0 0 0 11 14 0 6 0 20 0 0 15 11 0 0 8 8 19 0 17 3 16 0 0 0 1 15 0 7 6 20 0 5 0 14 -1 0 0 1 0 0 0 2 4 0 8 0 0 4 8 0 0 13 0 14 13 10 16 0 0 13 
20 0 0 7 0 3 18 12 0 4 0 7 0 0 0 0 16 0 0 -1 -1 16 19 5 7 0 20 0 0 3 0 0 0 0 0 0 0 10 15 0 10 0 9 0 -1 10 0 9 14 0 0 14 -1 0 19 4 0 0 17 0 17 8 5 3 5 0 16 4 1 0 0 0 0 0 0 0 9 0 17 0 7 2 14 0 -1 0 0 1 0 13 0 13 15 0 9 0 10 0 3 -1 19 0 14 16 0 0 0 0 17 9 0 0 0 2 0 0 20 0 15 20 0 13 0 0 14 0 0 15 0 0 0 2 12 8 0 0 0 9 0 0 0 0 0 0 19 0 2 0 0 0 0 0 0 0 1 0 0 0 12 3 
0 0 19 5 0 13 0 1 0 20 6 6 18 7 0 3 17 0 17 17 2 12 0 0 -1 16 0 0 0 0 0 0 12 19 3 1 3 0 0 2 8 11 0 0 0 14 13 0 0 8 0 10 0 0 0 0 10 0 0 0 0 0 0 0 -1 0 0 0 0 0 2 0 17 0 0 0 20 10 0 0 14 4 0 5 0 16 0 7 0 0 20 0 0 0 15 3 1 10 6 0 0 0 5 0 8 0 3 10 14 0 19 9 0 13 -1 0 3 0 0 3 18 0 -1 2 -1 0 19 12 0 0 7 0 0 0 11 0 18 0 0 0 0 0 0 19 8 -1 11 0 0 19 19 0 0 0 0 0 12 0 2 17 
20 0 8 0 20 0 5 5 17 -1 0 0 0 2 0 4 0 0 4 0 0 11 0 0 0 11 0 1 0 8 0 7 0 0 15 12 0 16 6 0 0 0 17 0 12 6 0 0 0 0 20 14 0 12 20 0 7 18 9 0 6 0 0 -1 3 0 4 6 1 16 6 5 0 0 0 0 0 4 16 19 0 1 0 0 19 1 0 3 0 0 0 0 0 0 20 16 11 9 0 0 15 0 0 8 0 0 -1 6 0 0 0 0 20 7 13 0 0 12 12 0 12 0 0 0 14 0 0 0 0 0 0 0 0 18 0 0 18 5 18 0 19 4 0 18 0 0 0 18 3 -1 0 10 10 0 0 0 0 0 8 9 
3 10 0 0 12 0 19 0 1 0 20 13 13 0 0 0 0 0 0 1 10 0 0 0 20 19 2 0 9 0 17 0 0 6 0 18 17 1 19 16 17 0 0 0 11 16 0 12 0 0 0 0 0 5 0 0 0 10 0 3 0 0 11 18 18 0 4 19 7 0 -1 7 0 4 0 17 0 11 1 15 0 0 0 0 0 20 0 12 0 8 0 9 0 17 11 0 0 0 0 11 0 8 0 0 0 0 0 9 0 1 15 17 11 19 0 12 0 0 1 15 0 0 13 0 0 12 0 3 0 0 0 18 17 0 0 0 0 0 0 0 0 12 0 6 11 8 17 12 8 9 0 0 2 0 4 3 3 4 0 0 
0 0 0 14 19 -1 15 5 0 2 9 18 14 -1 0 0 0 13 0 0 0 2 0 0 13 0 -1 1 0 18 0 -1 7 18 4 0 0 0 0 12 8 15 19 0 18 0 0 0 0 0 5 0 17 20 0 0 0 17 4 9 0 6 0 0 14 -1 7 14 0 17 10 5 0 12 19 15 12 20 0 13 2 3 0 0 0 0 15 0 0 0 19 0 0 0 0 -1 0 9 0 0 0 0 0 5 2 8 5 0 0 7 0 0 -1 0 20 0 0 0 4 11 4 8 7 0 0 8 14 1 18 -1 13 0 14 4 0 9 17 4 17 10 2 0 10 0 -1 18 5 5 0 17 0 0 0 0 0 0 0 7 0 9 
1 18 3 0 19 10 0 0 0 0 0 0 0 16 4 0 0 0 0 20 13 0 -1 4 0 19 14 1 15 0 0 10 8 0 14 0 0 0 15 0 9 0 0 0 10 18 0 9 0 0 3 16 10 8 1 13 0 12 0 7 4 0 1 0 0 2 7 0 0 0 12 3 15 0 0 18 20 -1 0 19 0 0 0 2 20 0 0 0 2 16 0 2 0 20 0 0 0 0 0 0 0 0 0 1 0 17 0 -1 9 7 4 -1 17 0 2 0 0 2 7 12 13 7 11 0 8 5 16 15 0 0 1 6 0 9 3 17 9 0 0 0 14 1 3 0 0 0 16 0 0 8 11 0 12 0 0 17 0 0 0 5 
0 0 5 15 20 0 11 19 15 0 2 5 0 9 17 0 0 0 0 0 0 11 0 0 19 0 0 18 0 0 0 4 14 0 0 0 7 0 0 14 10 0 0 0 0 0 14 0 7 0 0 0 -1 0 0 0 16 0 19 0 3 20 0 13 0 0 0 0 0 0 0 0 0 14 2 0 13 18 0 7 0 0 0 12 0 0 0 0 0 0 1 0 0 5 5 0 17 0 0 20 20 0 0 3 2 13 20 11 19 0 0 0 16 0 0 0 0 0 13 0 0 0 14 4 0 4 4 0 7 8 0 0 15 0 12 19 0 0 20 0 0 19 0 16 4 0 0 0 12 2 0 0 0 0 0 10 4 0 0 19 
2 1 13 0 0 17 19 0 20 10 11 0 0 1 0 14 0 0 0 14 11 12 9 0 0 0 0 20 2 0 16 17 0 4 0 11 0 0 10 6 0 2 0 0 15 0 0 8 0 0 0 0 0 0 0 17 0 20 11 20 0 0 0 0 1 4 0 19 0 0 14 2 7 0 0 17 4 0 13 5 0 0 9 16 0 0 9 19 1 0 0 18 0 0 0 0 16 0 1 0 0 5 5 17 4 3 7 0 0 0 1 0 0 20 1 0 0 13 0 0 19 0 0 0 6 0 7 19 0 6 0 0 16 7 0 8 8 0 0 0 0 0 17 0 8 11 0 0 5 0 2 0 0 0 19 0 0 0 14 0 
17 -1 19 0 0 0 6 0 0 0 0 0 0 0 15 1 19 2 18 19 0 0 0 6 0 15 16 0 9 5 0 20 13 17 0 6 19 16 0 13 3 0 8 5 0 0 10 0 5 3 0 7 0 12 0 0 0 9 5 0 8 10 6 16 0 5 0 8 15 20 7 3 0 9 12 0 5 -1 6 19 7 0 14 0 -1 15 4 0 12 0 0 0 0 5 0 0 0 0 7 5 0 0 1 1 4 6 5 2 0 0 0 3 4 0 4 0 19 0 0 0 0 0 7 0 6 1 0 0 0 0 11 12 1 0 0 0 7 0 0 0 0 4 14 0 6 19 5 18 0 10 0 0 10 18 20 18 0 20 0 7 
0 0 0 2 0 -1 0 0 10 0 0 0 13 0 0 14 14 0 0 14 2 19 0 0 0 19 17 18 0 13 13 8 0 0 0 -1 0 19 0 0 5 16 0 -1 4 0 11 0 13 12 0 0 7 0 6 0 0 2 0 10 12 1 9 0 18 0 0 0 18 0 9 0 15 0 0 0 0 0 0 9 11 9 0 0 0 0 0 14 0 0 0 11 17 -1 16 19 0 11 6 16 0 18 18 0 15 0 0 0 0 0 0 2 0 0 0 20 3 0 0 20 15 0 11 8 0 4 9 0 18 0 0 0 0 1 0 0 0 0 12 8 11 13 4 16 0 8 17 0 0 0 14 0 11 0 0 0 0 0 0 2 
12 0 0 0 11 0 0 0 0 17 15 0 0 15 0 0 0 0 2 3 9 4 0 0 0 8 0 0 0 0 0 2 10 0 0 20 10 0 0 15 3 4 9 0 0 0 0 0 12 11 12 16 0 0 3 1 0 18 2 0 12 8 0 0 4 9 20 20 14 12 3 0 20 0 17 8 17 12 13 15 0 0 0 0 0 1 0 11 3 0 0 17 17 0 0 0 17 0 0 2 0 0 0 2 9 0 0 12 0 5 19 4 0 4 16 6 0 4 11 15 19 0 0 0 0 0 12 0 10 0 16 0 16 0 6 13 0 0 0 18 0 0 0 -1 0 4 0 0 0 0 2 0 17 0 0 7 -1 0 0 0 
17 19 16 20 18 0 7 13 6 18 0 0 0 0 5 12 0 0 0 8 0 0 0 0 0 0 20 0 16 0 1 16 18 0 0 0 20 0 12 2 5 0 4 0 0 0 0 13 8 6 0 0 0 -1 2 13 16 0 0 14 16 0 0 0 0 0 9 0 0 19 4 0 0 0 9 0 0 0 5 6 3 0 0 0 15 0 -1 3 0 1 8 13 0 6 14 15 0 17 17 0 -1 0 0 3 11 0 10 1 12 0 5 0 19 0 0 5 11 0 18 0 0 0 0 0 16 0 0 17 0 19 0 0 17 20 0 11 0 7 2 10 16 8 3 -1 7 0 -1 0 16 0 0 0 0 0 0 17 9 9 0 0 
0 0 0 0 0 18 3 0 4 0 9 7 0 0 0 0 0 0 0 0 0 6 7 4 0 4 13 17 17 4 0 12 7 0 0 6 0 20 0 0 10 0 0 15 8 3 -1 5 0 0 11 0 6 20 12 0 0 8 7 0 4 13 0 0 19 13 14 0 -1 8 0 0 0 0 18 0 0 1 0 20 0 16 -1 7 16 0 16 0 0 17 0 0 0 19 0 20 19 0 0 0 14 -1 0 0 14 -1 9 16 13 15 0 0 8 0 12 0 0 0 11 0 5 19 0 0 0 0 3 5 0 13 19 1 0 0 0 0 0 0 12 0 0 14 9 0 7 10 0 2 0 0 0 0 0 7 0 0 0 0 0 0 
15 0 13 0 3 0 12 8 17 0 8 0 8 0 7 0 8 0 20 0 0 0 2 6 -1 16 11 1 0 10 6 0 0 8 7 0 0 10 0 0 0 1 0 10 11 0 10 5 0 0 3 0 18 0 18 0 8 20 0 0 5 0 0 0 0 13 0 16 19 12 7 0 19 0 0 17 -1 0 0 5 7 0 10 0 0 0 19 0 9 17 0 19 0 0 17 0 0 0 14 0 0 11 13 0 20 13 0 3 0 16 0 0 0 0 8 0 0 0 0 0 4 2 0 0 13 0 15 20 0 0 0 0 0 8 0 0 18 0 0 19 9 20 0 0 11 13 0 8 0 0 0 9 0 0 12 0 0 0 0 20 
5 0 0 0 13 1 0 17 11 0 0 11 1 0 0 -1 5 18 18 4 11 12 0 7 0 0 0 2 18 1 0 0 8 0 0 0 0 0 0 0 2 0 0 0 3 3 0 18 0 0 16 4 0 1 1 0 0 0 0 18 15 7 4 19 14 20 13 0 0 0 0 0 0 0 15 7 16 0 0 1 0 7 8 17 4 1 16 19 9 8 0 17 0 0 17 0 0 0 14 0 0 0 0 0 0 5 0 0 4 0 18 0 17 7 0 0 15 11 13 0 2 0 6 0 14 0 0 0 0 0 18 0 0 0 9 0 0 1 17 14 0 0 14 10 4 3 0 0 14 1 0 19 7 12 3 0 0 0 7 0 
0 9 17 0 0 0 13 0 0 0 0 0 6 11 5 0 0 0 20 13 0 0 0 3 16 9 6 7 0 12 12 0 3 0 0 19 0 0 0 0 9 0 0 0 0 0 15 4 14 0 4 0 6 2 0 0 0 3 0 0 0 0 14 0 0 0 0 8 0 0 19 -1 0 20 0 0 16 0 0 12 14 15 6 10 14 8 10 20 10 0 15 3 3 0 17 0 0 0 6 9 0 0 4 -1 0 4 0 6 0 6 14 0 13 10 0 0 0 6 0 0 0 5 0 0 0 0 5 0 0 0 0 6 0 2 8 20 0 2 14 16 17 0 1 0 0 0 2 0 0 7 0 16 5 0 -1 0 13 0 7 5 
4 0 7 0 17 4 9 0 19 0 0 0 15 8 0 0 0 0 5 3 0 0 0 17 0 5 0 11 15 0 19 19 0 0 0 1 0 9 0 -1 0 0 5 20 13 0 13 0 7 0 6 0 -1 0 9 0 0 0 0 14 0 0 -1 0 0 19 0 0 0 4 0 12 5 0 0 18 7 0 0 0 3 2 0 16 7 3 8 0 0 9 0 18 0 0 0 8 13 0 0 -1 0 1 0 2 5 0 0 0 15 1 12 0 8 0 0 13 0 8 0 0 19 0 0 10 12 19 0 0 11 0 0 0 0 0 6 0 12 2 0 18 0 0 0 0 2 0 0 0 15 0 1 0 0 4 1 0 0 0 14 5 
0 0 0 0 9 0 0 0 0 0 0 0 0 10 -1 0 0 7 0 12 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 4 17 0 5 4 0 0 0 9 0 14 11 5 15 0 18 0 19 0 0 0 0 9 0 10 0 17 -1 0 0 10 0 0 0 17 7 0 0 12 0 7 0 0 0 0 0 8 0 0 3 4 0 11 0 0 20 15 0 6 20 0 8 0 18 0 0 0 0 0 12 0 -1 0 1 4 9 17 3 0 5 5 19 9 11 9 20 2 0 20 0 15 9 0 19 13 2 10 0 4 16 11 0 10 0 14 0 0 14 17 6 3 3 0 0 11 0 0 0 18 0 10 0 14 0 
20 0 6 -1 5 0 0 15 5 2 0 0 6 11 0 8 0 0 2 13 10 0 0 0 15 0 0 0 0 12 0 0 5 9 0 0 0 16 2 15 7 19 0 0 1 0 0 0 0 20 0 0 0 9 0 0 0 6 0 0 0 0 10 0 11 11 0 12 18 8 0 0 0 18 5 20 0 0 8 0 0 -1 0 13 19 15 12 0 13 0 0 14 0 15 7 18 0 0 0 0 0 0 -1 15 5 16 0 0 2 0 1 2 14 9 0 0 5 5 7 11 12 5 0 0 17 0 0 10 16 0 0 8 8 2 17 0 0 0 19 4 6 4 14 14 0 4 7 0 0 0 9 9 0 4 11 -1 5 18 3 0 
0 12 0 9 10 11 9 2 0 4 1 10 0 9 0 0 0 5 8 0 -1 0 12 11 16 0 6 0 18 0 14 0 2 0 3 14 9 12 0 3 0 3 4 2 0 14 0 0 0 0 2 0 0 6 0 0 0 0 0 0 3 0 0 0 8 0 0 0 5 19 18 9 0 0 12 0 0 0 0 2 13 0 0 0 8 0 0 0 14 0 0 20 9 3 0 0 1 0 0 0 18 3 20 0 0 12 0 4 0 0 0 8 2 0 0 0 18 0 0 0 11 0 0 0 18 0 7 0 14 10 14 16 0 0 0 0 0 13 0 4 0 3 -1 8 16 0 5 0 0 0 0 4 18 13 12 0 0 9 -1 10 
0 5 15 0 0 0 13 0 17 0 2 9 6 0 15 0 11 14 0 20 0 10 14 0 0 0 12 8 0 14 16 0 -1 0 19 17 17 0 3 0 0 0 15 0 8 16 0 0 0 11 6 2 1 0 0 0 0 0 3 19 0 12 0 3 0 2 3 18 0 0 0 0 14 0 14 20 6 0 1 0 7 20 7 0 20 0 0 0 0 0 0 0 18 0 13 17 0 0 0 1 13 0 0 0 0 0 5 0 0 0 0 5 0 14 0 0 0 7 0 0 0 0 0 0 0 0 0 0 13 0 0 -1 0 12 15 8 4 0 0 0 2 6 0 0 0 0 0 17 2 0 7 0 0 16 0 10 0 0 0 17 
0 0 0 0 12 5 6 0 8 7 7 0 0 16 5 0 7 0 0 19 -1 10 0 0 3 0 0 0 2 0 0 13 2 0 0 0 0 0 9 0 12 0 0 9 0 0 0 0 0 13 0 0 3 14 3 0 19 0 0 2 17 1 3 0 6 16 12 17 -1 0 0 12 0 0 15 4 0 12 3 5 0 0 0 0 0 14 0 14 0 0 0 17 6 0 11 0 3 9 0 11 0 0 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 6 5 20 5 20 10 16 10 0 14 0 7 11 0 0 0 0 0 0 2 19 20 16 0 9 11 16 0 16 0 0 0 12 5 0 0 16 12 11 12 15 0 14 
19 5 0 0 0 9 16 0 0 0 11 0 6 10 1 17 12 12 0 0 15 17 7 0 0 0 0 11 0 0 0 0 0 0 3 0 15 0 0 0 0 13 0 4 0 0 0 1 18 2 0 0 0 0 0 0 18 0 3 0 0 0 0 0 17 18 0 15 5 7 0 0 20 -1 3 3 9 0 0 0 7 0 4 0 0 12 0 13 3 20 2 0 0 -1 0 0 0 0 0 0 0 0 0 0 11 0 16 0 9 1 7 6 19 0 0 3 1 16 19 10 6 16 18 0 0 18 15 11 0 9 0 0 15 0 0 0 17 0 0 0 0 6 19 0 0 0 8 17 0 19 0 15 18 0 1 7 0 0 20 20 
8 15 15 17 5 17 0 4 3 0 13 0 13 3 11 16 5 0 5 0 0 0 9 0 0 20 0 0 19 0 0 0 0 5 20 2 0 0 0 11 0 0 0 10 9 0 0 0 0 0 -1 4 1 8 2 16 0 0 0 -1 19 10 -1 17 0 -1 17 9 0 4 19 0 1 12 3 10 0 7 0 16 2 6 8 0 5 9 2 0 0 7 11 0 0 12 0 11 0 0 15 12 7 18 10 8 0 0 5 0 0 0 2 11 0 0 3 3 18 12 8 15 9 0 13 0 0 0 8 0 19 18 11 0 19 0 0 0 17 10 19 -1 0 0 1 16 0 0 0 0 2 0 0 20 7 0 0 4 20 5 0 10 
3 12 10 12 0 0 12 1 19 0 -1 6 18 0 5 1 7 0 0 10 11 0 0 18 10 1 0 10 11 7 2 0 0 0 0 0 0 9 15 0 0 13 0 -1 0 0 0 17 15 1 0 0 0 0 0 2 -1 18 4 4 3 0 10 19 0 13 0 15 0 9 0 0 11 9 0 16 20 0 0 0 0 0 0 0 15 0 0 0 0 0 0 15 14 -1 1 8 16 0 0 14 0 2 5 0 18 0 0 8 0 0 0 0 6 8 12 19 0 7 0 0 20 20 0 0 0 0 0 0 0 0 13 12 0 0 0 16 0 18 0 0 0 0 0 0 6 15 1 4 0 0 0 20 15 15 0 9 0 3 0 0 
0 0 0 6 0 0 2 0 14 14 15 0 0 0 0 0 3 0 15 8 15 20 0 18 6 6 19 0 15 0 0 11 3 20 0 10 0 0 0 0 1 18 0 5 0 0 0 0 17 2 0 5 19 0 1 16 0 -1 0 0 0 3 13 0 0 0 0 0 0 0 6 3 0 0 0 0 0 0 4 13 0 2 19 0 10 2 0 19 0 0 13 10 0 0 4 0 15 0 5 0 7 0 0 0 -1 0 0 12 0 0 0 15 0 0 0 13 0 0 0 0 0 9 8 5 0 0 2 0 0 11 0 0 0 16 0 0 19 20 11 14 0 0 0 10 0 0 17 0 0 2 13 7 0 0 20 0 0 16 0 0 
12 0 9 12 18 15 0 7 0 0 11 9 4 0 0 18 0 0 17 0 4 0 16 19 16 7 0 2 2 0 0 0 0 10 6 15 20 0 0 0 0 0 0 15 0 13 0 0 0 0 0 13 0 1 8 -1 1 7 8 -1 12 9 19 19 0 15 0 0 0 9 0 0 7 0 0 0 11 0 0 10 4 0 0 0 19 6 0 0 0 0 5 0 0 0 0 9 0 1 18 0 0 0 2 0 15 16 3 0 0 12 20 12 4 13 0 0 -1 0 11 1 0 16 0 8 0 14 0 0 0 13 17 13 19 17 0 16 0 0 0 1 -1 0 -1 0 13 19 0 20 7 18 0 19 18 0 3 17 0 7 3 3 
0 0 7 13 1 7 19 0 0 7 0 0 18 0 14 16 10 0 7 0 4 0 0 0 16 0 0 0 5 0 0 0 0 0 0 18 0 11 8 20 0 0 7 0 12 0 0 0 0 20 13 0 0 16 11 0 7 13 9 0 0 0 17 19 9 0 8 0 19 0 0 0 2 0 20 0 4 18 0 0 17 0 13 0 0 12 9 7 20 0 0 19 0 0 11 0 15 0 0 17 6 10 14 1 0 10 3 4 0 0 0 3 0 8 0 0 5 0 1 0 0 5 0 0 11 11 8 0 5 12 0 0 0 8 11 0 16 0 17 7 15 20 0 18 0 6 0 2 0 1 18 0 9 0 8 0 3 0 0 9 
0 0 0 0 14 0 19 0 0 0 0 1 0 14 9 0 0 0 0 12 0 3 0 18 0 3 0 20 0 10 0 12 0 0 8 12 5 0 14 0 14 0 0 7 7 0 0 0 14 0 1 0 0 0 0 0 4 0 15 4 0 0 0 -1 11 0 16 5 0 0 0 0 0 0 15 7 10 0 0 0 0 0 1 0 0 9 7 5 0 0 7 0 8 0 0 16 0 2 0 20 0 -1 14 1 3 6 5 0 17 -1 0 0 5 0 0 0 0 0 10 0 0 0 0 0 5 0 16 14 -1 0 13 8 16 0 18 3 16 12 0 0 2 7 15 0 11 0 13 0 17 0 17 18 0 18 0 6 14 0 11 0 
16 0 7 20 10 0 5 0 7 13 0 0 3 19 0 13 0 10 15 0 0 0 20 1 0 0 14 1 2 0 7 0 20 18 0 0 7 6 0 0 0 0 0 -1 14 3 9 15 10 0 6 17 10 0 17 0 17 0 4 0 6 9 5 16 12 3 13 0 16 0 0 0 8 13 0 0 0 14 0 0 0 0 17 15 0 0 15 4 15 10 0 0 0 17 0 0 10 0 2 0 1 7 2 0 6 9 19 18 0 18 0 0 -1 5 -1 0 7 10 9 0 0 0 0 0 1 0 0 9 0 0 0 7 3 0 6 11 0 0 0 20 18 15 0 8 18 18 0 7 0 15 10 0 0 1 0 0 10 0 14 0 
0 0 8 17 0 3 0 2 0 3 16 13 4 0 20 14 0 0 0 19 0 17 12 11 0 0 6 0 0 11 14 0 0 4 10 0 0 0 0 1 17 0 0 -1 17 0 4 0 -1 20 0 4 0 12 0 16 0 9 9 13 2 0 0 11 0 0 0 0 0 0 0 0 0 8 0 16 0 18 0 18 13 8 4 0 1 0 0 0 15 0 0 0 0 0 0 12 14 0 0 20 0 0 0 19 20 0 0 0 15 0 0 8 0 18 17 0 11 20 0 0 0 0 0 0 0 0 0 19 0 0 19 11 2 0 0 0 0 0 0 0 2 0 3 19 6 0 10 0 0 0 18 0 7 7 0 9 6 0 0 20 
0 6 0 0 0 0 10 0 10 12 0 0 0 11 8 0 0 6 0 -1 0 0 13 5 0 0 2 0 5 4 7 0 0 0 0 8 12 1 0 0 0 0 1 0 3 0 7 0 20 2 0 5 1 10 16 5 0 0 0 14 14 2 0 6 10 0 15 0 0 3 0 0 12 0 0 0 13 5 1 1 0 0 0 0 -1 2 18 8 0 0 0 13 0 -1 13 12 14 6 11 0 8 0 0 0 0 0 0 0 0 0 0 0 0 5 0 -1 0 0 0 17 0 2 13 0 6 20 0 0 0 0 16 6 0 5 2 0 0 14 3 20 0 0 3 -1 0 13 17 0 0 20 0 0 4 3 0 8 0 0 0 0 
11 0 4 0 0 0 0 16 0 0 7 10 0 0 14 7 0 9 18 20 0 11 0 0 0 8 16 10 11 17 0 17 17 0 6 7 16 -1 0 0 0 0 0 0 0 17 0 8 0 4 14 0 0 0 0 19 0 0 0 0 0 0 2 10 0 0 0 7 0 19 0 5 17 9 15 0 19 6 6 8 0 0 12 0 17 18 1 14 4 18 0 0 0 14 0 0 19 0 0 4 7 20 6 0 0 0 10 14 13 11 2 0 13 17 15 3 0 0 0 0 16 7 0 0 15 0 20 11 0 0 0 0 0 1 0 0 6 0 18 0 11 14 0 0 0 13 0 20 0 0 0 0 4 1 13 8 17 0 10 17 
6 0 18 17 0 0 0 0 13 4 0 0 0 0 0 0 8 -1 18 0 18 0 9 0 0 0 5 0 8 5 19 0 0 9 10 0 0 5 0 0 0 0 0 0 4 0 0 13 10 0 15 0 0 0 0 0 18 0 0 7 0 0 0 0 1 0 0 1 0 20 0 0 0 0 0 0 12 9 0 0 16 16 0 0 0 9 0 13 9 0 0 0 0 0 8 0 0 13 0 17 15 0 0 0 0 2 11 7 17 20 0 10 19 5 0 1 -1 -1 0 0 19 11 0 17 0 18 17 0 14 0 0 0 0 0 13 0 0 10 0 0 19 13 3 -1 0 0 0 0 5 0 0 10 0 1 12 0 0 0 0 11 
0 0 0 0 0 19 0 2 0 4 -1 -1 0 0 0 0 0 0 12 9 11 4 10 0 0 0 0 19 8 4 12 0 0 0 19 0 7 8 0 20 0 0 11 0 0 18 -1 4 20 9 7 0 0 20 0 16 0 0 0 0 17 10 0 0 0 9 0 0 0 0 18 0 18 2 14 13 0 0 0 20 18 0 6 9 7 1 17 20 19 0 0 15 0 10 0 14 0 3 11 0 7 0 0 15 0 0 -1 0 0 0 16 0 16 0 0 13 5 7 0 0 0 0 20 10 15 0 0 7 8 0 0 13 0 16 0 12 4 17 17 0 3 1 9 0 7 13 0 0 2 12 0 0 0 0 16 16 0 12 3 0 
0 14 0 18 -1 2 15 0 12 19 12 0 0 19 0 0 18 6 0 13 6 0 11 15 7 0 18 14 0 0 0 16 9 0 0 0 0 1 0 6 0 8 0 7 13 17 0 0 20 9 15 0 0 8 19 0 16 0 0 0 0 2 1 10 18 0 15 8 0 0 0 -1 4 19 17 0 17 2 17 0 0 0 2 20 10 3 7 0 9 2 0 0 18 0 2 0 9 0 0 17 0 0 15 12 12 9 0 0 0 15 1 0 0 9 0 3 0 8 20 0 17 0 0 3 17 0 0 11 0 3 0 2 0 1 0 4 0 0 0 12 0 16 14 0 0 0 0 0 0 9 0 0 11 0 4 0 19 0 18 0 
